time,vehicle x-position,vehicle y-position,vehicle z-position,velocity (m/s),revolutions per minute,roll (radians),pitch (radians),yaw (radians),water temperature (Celsius),velocity (m/s),rotation of the steering wheel,throttle,brake,clutch,airspeed,airflow speed,altitude,reverse,throttle,
2.536000078544,-198.4977072469,-164.18225463925,119.53884671289,8.2503815784262e-05,640.3451751967,9.7229145467281e-05,-0.0072738630697131,2.1952517032623,81.215273996535,8.2503815784262e-05,0,0,0.3,1,0.00015574313545632,6.0988700012743e-05,119.53884887713,0,0,
2.6615000823513,-198.49770925094,-164.18225220951,119.53884800063,0.00019773992482929,642.9611873886,0.00010077655315399,-0.0072738202288747,2.1952526569366,81.215946459278,0.00019773992482929,0,0,0.3,1,0.00019373749457015,9.9343469760424e-05,119.53884887698,0,0,
2.7870000861585,-198.49770641625,-164.1822548331,119.53885282866,0.00028786089195226,638.64467386515,0.00011604186147451,-0.0072736698202789,2.1952526569366,81.216624601431,0.00028786089195226,0,0,0.3,1,0.00017332758960267,5.5477206163929e-05,119.53885450635,0,0,
2.9140000902116,-198.49770636507,-164.18225673051,119.53885116784,0.00021662632502101,635.57240725736,0.00010843900963664,-0.0072739031165838,2.1952512264252,81.217291717444,0.00021662632502101,0,0,0.3,1,0.00020208620048778,3.2308917866885e-05,119.53884988852,0,0,
3.0415000943467,-198.49770648078,-164.18225565997,119.53885038975,0.00028174667500736,636.06029254822,0.00010495446622372,-0.0072739608585835,2.1952521800995,81.217949783402,0.00028174667500736,0,0,0.3,1,0.00016944843686168,2.7915814477192e-05,119.53884901272,0,0,
3.1690000984818,-198.49770562345,-164.18225741475,119.53885179246,0.0001080495675336,638.0825067653,0.00010764459148049,-0.0072734230197966,2.1952519416809,81.218610391655,0.0001080495675336,0,0,0.3,1,0.00017284935745531,4.0596261810809e-05,119.53884889518,0,0,
3.2955001024529,-198.49770741781,-164.18225496036,119.5388525729,0.00011075690707572,637.56996525898,0.00011059525422752,-0.0072736772708595,2.195250749588,81.219273252691,0.00011075690707572,0,0,0.3,1,0.00017227569028121,6.0219927976528e-05,119.5388495994,0,0,
3.4210001062602,-198.49770650234,-164.18225579106,119.53884730552,0.00021934361606596,642.90503670084,9.5021678134799e-05,-0.0072735426947474,2.1952524185181,81.219940838978,0.00021934361606596,0,0,0.3,1,0.0001908556785583,5.3178875612882e-05,119.53884897392,0,0,
3.5465001100674,-198.49770898874,-164.18225240406,119.53884996346,0.00010128612191698,645.48485881455,0.00010312488302588,-0.0072735333815217,2.1952524185181,81.220623073317,0.00010128612191698,0,0,0.3,1,0.0001587504048658,5.3186758596322e-05,119.53884888997,0,0,
3.6740001142025,-198.49770726709,-164.18225351725,119.53885300305,0.00015228204910719,641.09463543975,0.00011399714276195,-0.0072733983397484,2.1952528953552,81.221315157312,0.00015228204910719,-4.1329470259769e-13,0,0.3,1,0.00016991056059516,7.9017623452766e-05,119.53885450809,0,0,
3.8015001183376,-198.49770601069,-164.18225695904,119.53885433706,0.00013658866778332,635.18675359064,0.0001155671197921,-0.0072736009024084,2.1952526569366,81.221993630983,0.00013658866778332,0,0,0.3,1,0.00017709794951404,7.021851372703e-05,119.53885623815,0,0,
3.9280001223087,-198.49770506893,-164.18225754673,119.538850274,0.00016350846388558,634.28475999915,0.00010458007454872,-0.0072738514281809,2.1952512264252,81.222654911988,0.00016350846388558,0,0,0.3,1,0.00019956852376597,5.4268972325763e-05,119.53885012096,0,0,
4.0545001262799,-198.49770604111,-164.18225680004,119.53885233823,0.00018631987438642,633.44225235993,0.00011144345626235,-0.0072740497998893,2.1952514648438,81.223307871851,0.00018631987438642,0,0,0.3,1,0.00021093827052531,7.5727334948539e-05,119.53884904392,0,0,
4.1805001301691,-198.49770755964,-164.18225392504,119.53885005621,0.00035420213737187,632.54155472852,0.00010552164167166,-0.0072743482887745,2.1952521800995,81.223951444964,0.00035420213737187,0,0,0.3,1,0.00019874935336356,6.5468088516438e-05,119.53884987536,0,0,
4.3060001339763,-198.4977087645,-164.18225251088,119.53885130468,0.0002451500797456,630.20235343843,0.00010526063852012,-0.0072735110297799,2.1952524185181,81.224586490771,0.0002451500797456,-4.1329470259769e-13,0,0.3,1,0.00020225838470886,7.4167702058667e-05,119.53884901096,0,0,
4.4335001381114,-198.49770598821,-164.18225611292,119.53885236735,0.00044832593145472,629.34438124604,0.00010852864943445,-0.0072732637636364,2.1952526569366,81.225211346354,0.00044832593145472,-4.1329470259769e-13,0,0.3,1,0.00026621156050737,5.4081913640683e-05,119.53885127775,0,0,
4.5610001422465,-198.49770679259,-164.18225645294,119.53885296182,0.00043327672050157,627.58069387297,0.00011115334928036,-0.0072737406007946,2.1952519416809,81.225829088805,0.00043327672050157,-4.1329470259769e-13,0,0.3,1,0.00023690337831033,4.2344760299598e-05,119.53885248287,0,0,
4.6885001463816,-198.49770531418,-164.18225698579,119.53885378295,0.00015723298000911,625.16444282699,0.00011348468251526,-0.0072733131237328,2.1952514648438,81.22643604882,0.00015723298000911,-4.1329470259769e-13,0,0.3,1,0.00019159447730205,5.8765927427787e-05,119.53885358351,0,0,
4.8165001505986,-198.49770681005,-164.1822557997,119.53885102744,0.00024952026630558,626.66552306164,0.00010615959763527,-0.0072733513079584,2.1952531337738,81.227035809222,0.00024952026630558,-4.1329470259769e-13,0,0.3,1,0.00025217928122804,5.3436372479971e-05,119.53885008466,0,0,
4.9445001548156,-198.49770797967,-164.18225459138,119.53884904757,0.00020192959638024,627.53199099181,0.00010228087194264,-0.007274170871824,2.1952517032623,81.227635372602,0.00020192959638024,-4.1329470259769e-13,0,0.3,1,0.00020131002018882,5.2943617234034e-05,119.53884903905,0,0,
5.0725001590326,-198.49770873872,-164.18225316801,119.53885049634,8.6086498949282e-05,626.00807684015,0.00010608998127282,-0.0072741690091789,2.1952521800995,81.228235245645,8.6086498949282e-05,-4.1329470259769e-13,0,0.3,1,0.00019847304538214,6.5689930130675e-05,119.53884929871,0,0,
5.2000001631677,-198.49770567267,-164.18225620825,119.53884994669,0.00031126721645508,627.91593952264,0.00010374351404607,-0.0072746095247567,2.1952526569366,81.228835368887,0.00031126721645508,-4.1329470259769e-13,0,0.3,1,0.00021030503003022,4.0854675602658e-05,119.53884893356,0,0,
5.3140001669526,-198.49771028403,-164.18225230703,119.53884953893,0.00014059586154449,629.14666984544,0.00010134279727936,-0.0072740144096315,2.1952509880066,81.229371860672,0.00014059586154449,0,0,0.3,1,0.00016251153878183,7.8069102653599e-05,119.53884888645,0,0,
5.4415001710877,-198.49770842299,-164.18225252719,119.53885037066,0.00031285596358361,629.82530628606,0.00010164990089834,-0.0072736865840852,2.1952538490295,81.229984678674,0.00031285596358361,-8.2658940519537e-13,0,0.3,1,0.0002677762037993,0.00010727021941909,119.53884887823,0,0,
5.566500174813,-198.49770594113,-164.18225795113,119.538850954,0.00022346100457806,631.71401640962,0.00010747252963483,-0.0072744763456285,2.1952514648438,81.230603449354,0.00022346100457806,0,0,0.3,1,0.00021342615275177,6.6711976672951e-05,119.53884887712,0,0,
5.6910001784563,-198.49770747826,-164.18225423491,119.53885147234,9.0074471388953e-05,631.19658700028,0.00010873493738472,-0.0072737922891974,2.1952512264252,81.231230380547,9.0074471388953e-05,0,0,0.3,1,0.00016466891849219,4.6714690399345e-05,119.53884887698,0,0,
5.8155001820996,-198.49770631191,-164.18225619515,119.5388548667,0.00020202526474624,626.56829784095,0.00011690310202539,-0.0072735832072794,2.1952540874481,81.231855395514,0.00020202526474624,0,0,0.3,1,0.00015881163642071,4.67710388386e-05,119.53885400635,0,0,
5.940000185743,-198.49770310491,-164.18226027958,119.53885348069,9.668252573598e-05,626.52349559876,0.00011293729767203,-0.0072734598070383,2.195250749588,81.232469506559,9.668252573598e-05,-1.1572251672735e-11,0,0.3,1,0.00020346928436099,0.00011195326342931,119.53885288799,0,0,
6.0630001891404,-198.49770565308,-164.18225819275,119.53885204801,0.00022128278384228,626.85638772774,0.00011284672655165,-0.0072741615585983,2.1952505111694,81.233078896677,0.00022128278384228,0,0,0.3,1,0.00024886262889346,0.00011093916331056,119.53884967131,0,0,
6.1860001925379,-198.49770758376,-164.18225352602,119.53885182594,0.00013041029695179,625.26857992383,0.00011010002344847,-0.0072736330330372,2.1952538490295,81.233685795323,0.00013041029695179,-4.1329470259769e-13,0,0.3,1,0.00016349269716984,5.4051015264181e-05,119.53884923957,0,0,
6.3110001962632,-198.49770717479,-164.18225590493,119.53884953522,6.2173301422178e-05,627.07296531081,0.00010368134826422,-0.0072739631868899,2.195250749588,81.234286018841,6.2173301422178e-05,-4.1329470259769e-13,0,0.3,1,0.00016272372392199,3.5267967318997e-05,119.53884892562,0,0,
6.4380002003163,-198.49770914929,-164.18225266969,119.5388503322,0.00013821414712166,627.96074635446,0.00010235910303891,-0.0072738029994071,2.1952524185181,81.234889568393,0.00013821414712166,-4.1329470259769e-13,0,0.3,1,0.00016428012211551,6.6969062199982e-05,119.53884888349,0,0,
6.5645002042875,-198.49770728781,-164.18225516324,119.53885120811,0.0001421967811384,628.14296378795,0.00010813307017088,-0.0072742104530334,2.1952533721924,81.235497361502,0.0001421967811384,-4.1329470259769e-13,0,0.3,1,0.00017799640105708,3.8086627772801e-05,119.53884937783,0,0,
6.6920002084225,-198.49770452747,-164.1822597433,119.53885280133,0.00019541570733962,630.78463507109,0.0001108783762902,-0.0072738006711006,2.195250749588,81.236115033656,0.00019541570733962,-4.1329470259769e-13,0,0.3,1,0.00020139448070509,7.5257770529043e-05,119.53885047006,0,0,
6.8065002122894,-198.49770707262,-164.18225674084,119.53885163439,0.00019646722660765,633.67227813207,0.00010863714851439,-0.0072741312906146,2.1952512264252,81.236672835832,0.00019646722660765,5.7861258363676e-12,0,0.3,1,0.00019869991218082,0.00010307967996058,119.53884946423,0,0,
6.9345002165064,-198.49770820829,-164.182252804,119.53884923856,0.00039200701635732,635.72702894501,0.00010244501754642,-0.0072734984569252,2.1952531337738,81.237314288411,0.00039200701635732,1.4052019888321e-11,0,0.3,1,0.00025681098770355,9.250817890723e-05,119.53884927578,0,0,
7.0490002203733,-198.49770677533,-164.18225702872,119.53885160743,0.00020419723267776,636.06767999537,0.00010951445437968,-0.0072740879841149,2.1952509880066,81.2378972878,0.00020419723267776,8.2658940519537e-13,0,0.3,1,0.00021257735484993,5.3122362021956e-05,119.53884894386,0,0,
7.1640002243221,-198.49770612106,-164.18225629881,119.53885213813,0.00019737872710108,636.53870141632,0.00011233449913561,-0.0072740684263408,2.1952517032623,81.238486733704,0.00019737872710108,8.2658940519537e-13,0,0.3,1,0.00014655518853391,6.0425947532211e-05,119.53884920818,0,0,
7.2920002285391,-198.49770589684,-164.182257418,119.53885132771,0.00015586334756258,636.83851044668,0.00011103483848274,-0.0072747911326587,2.1952528953552,81.23916035618,0.00015586334756258,8.2658940519537e-13,0,0.3,1,0.00019282336746834,4.8339172601486e-05,119.53884892141,0,0,
7.406500232406,-198.49770923746,-164.18225382157,119.53885391979,0.00014651909000435,633.57519878518,0.0001136427745223,-0.0072738151066005,2.1952509880066,81.23975865445,0.00014651909000435,8.2658940519537e-13,0,0.3,1,0.00018397849559746,4.9356852031092e-05,119.53885401381,0,0,
7.5335002364591,-198.4977078769,-164.18225496462,119.53884867799,0.00022350411361718,636.14685215652,9.825243614614e-05,-0.007273634430021,2.1952533721924,81.24042707969,0.00022350411361718,8.2658940519537e-13,0,0.3,1,0.00023523988321466,6.8004420393878e-05,119.53884996641,0,0,
7.6485002404079,-198.4977053471,-164.1822583349,119.53885160499,0.00033697708017637,640.37812943671,0.00010813889093697,-0.0072736563161016,2.1952524185181,81.24103147464,0.00033697708017637,8.2658940519537e-13,0,0.3,1,0.00022321351487295,7.2567397409041e-05,119.53884905973,0,0,
7.7630002442747,-198.49770681827,-164.18225841457,119.53885181961,0.00021485376361199,643.28607153705,0.00011056312359869,-0.0072744782082736,2.1952505111694,81.241649408015,0.00021485376361199,8.2658940519537e-13,0,0.3,1,0.00024768693638399,7.9408757500149e-05,119.53884890762,0,0,
7.8905002484098,-198.49770748676,-164.18225503567,119.53885183781,0.00012367702311421,643.86820429987,0.00010976800695062,-0.0072744456119835,2.1952526569366,81.242357036998,0.00012367702311421,8.2658940519537e-13,0,0.3,1,0.00015511798860405,6.4136843377937e-05,119.53884985707,0,0,
8.016500252299,-198.49770843838,-164.18225522644,119.53885068364,0.00014857410494956,642.57353016676,0.00010709441266954,-0.0072749541141093,2.1952519416809,81.243070064142,0.00014857410494956,8.2658940519537e-13,0,0.3,1,0.00016793930688341,4.2453068719254e-05,119.5388490085,0,0,
8.1415002560243,-198.49770707751,-164.18225647434,119.53885260052,0.00020166679491768,639.77064414759,0.00011339713819325,-0.0072744386270642,2.195250749588,81.243777901172,0.00020166679491768,8.2658940519537e-13,0,0.3,1,0.00026329199460864,4.1356863163157e-05,119.53885011461,0,0,
8.2675002599135,-198.49770777799,-164.18225471016,119.53885346987,0.00011690938097646,635.90009644217,0.00011260504834354,-0.0072740097530186,2.1952533721924,81.244472664052,0.00011690938097646,8.2658940519537e-13,0,0.3,1,0.00020552356251484,2.4071653396201e-05,119.53885514846,0,0,
8.3950002640486,-198.49770759533,-164.18225646888,119.53885082473,0.0002548571361182,636.588642542,0.00010240217670798,-0.0072736600413918,2.1952509880066,81.245151462817,0.0002548571361182,8.2658940519537e-13,0,0.3,1,0.0001983987610572,4.8815217960427e-05,119.5388518197,0,0,
8.5230002682656,-198.49770943898,-164.18225250016,119.53885039363,0.00020701219690439,637.20054890624,0.00010349554941058,-0.0072733741253614,2.1952514648438,81.245826377801,0.00020701219690439,8.2658940519537e-13,0,0.3,1,0.00021020779956646,7.5232996984665e-05,119.53884967192,0,0,
